Department	Vote	App ID	MCOA ID	Description	Appropriation Type	Output Expense Type	Functional Classification	Amount ($000)	Year	Amount_Type_Desc	Periodicity	Current Scope
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,569	2008	Actuals	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	8,065	2009	Actuals	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	6,899	2010	Actuals	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	6,779	2011	Actuals	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,359	2012	Estimated Actual	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8974	8974	Whakamana (Leadership)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	4,697	2013	Main Estimates	A	Purchasing partnered interventions, tools and investigative studies to strengthen Maori leadership, governance and management to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,489	2008	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,092	2009	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,443	2010	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,986	2011	Actuals	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,133	2012	Estimated Actual	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	8975	8975	Rawa (Resources)	Non-Departmental Output Expenses		Heritage, Culture & Recreation	5,471	2013	Main Estimates	A	Purchasing partnered interventions, tools and investigative studies to support Maori access to, utilisation, development and retention of resources required to accelerate Maori development.
Te Puni Kokiri	Maori Affairs	9064	9064	Treaty of Waitangi Touring Exhibition	Non-Departmental Output Expenses		Heritage, Culture & Recreation	530	2008	Actuals	A	Continuing to deliver the Treaty 2U tour by the Museum of New Zealand Te Papa Tongarewa.
Te Puni Kokiri	Maori Affairs	9555	9555	Maori Trustee Functions	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,649	2010	Actuals	A	This appropriation is limited to the purchase of trustee and land management functions from the Maori Trustee.
Te Puni Kokiri	Maori Affairs	9555	9555	Maori Trustee Functions	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,421	2011	Actuals	A	This appropriation is limited to the purchase of trustee and land management functions from the Maori Trustee.
Te Puni Kokiri	Maori Affairs	9555	9555	Maori Trustee Functions	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,347	2012	Estimated Actual	A	This appropriation is limited to the purchase of trustee and land management functions from the Maori Trustee.
Te Puni Kokiri	Maori Affairs	9555	9555	Maori Trustee Functions	Non-Departmental Output Expenses		Heritage, Culture & Recreation	10,347	2013	Main Estimates	A	This appropriation is limited to the purchase of trustee and land management functions from the Maori Trustee.
Te Puni Kokiri	Maori Affairs	9744	9742	Whanau Integration, Innovation and Engagement	Non-Departmental Output Expenses		Heritage, Culture & Recreation	4,916	2011	Actuals	A	This output class is limited to support for providers to develop whanau integration, innovation and engagement.
Te Puni Kokiri	Maori Affairs	9743	9742	Service Delivery Capability	Non-Departmental Output Expenses		Heritage, Culture & Recreation	7,137	2011	Actuals	A	This output class is limited to support for providers to develop whanau ora service delivery capability.
Te Puni Kokiri	Maori Affairs	9743	9742	Service Delivery Capability	Non-Departmental Output Expenses		Heritage, Culture & Recreation	17,510	2012	Estimated Actual	A	This output class is limited to support for providers to develop whanau ora service delivery capability.
Te Puni Kokiri	Maori Affairs	9744	9742	Whanau Integration, Innovation and Engagement	Non-Departmental Output Expenses		Heritage, Culture & Recreation	8,147	2012	Estimated Actual	A	This output class is limited to support for providers to develop whanau integration, innovation and engagement.
Te Puni Kokiri	Maori Affairs	9744	9742	Whanau Integration, Innovation and Engagement	Non-Departmental Output Expenses		Heritage, Culture & Recreation	6,400	2013	Main Estimates	A	This output class is limited to support for providers to develop whanau integration, innovation and engagement.
Te Puni Kokiri	Maori Affairs	9743	9742	Service Delivery Capability	Non-Departmental Output Expenses		Heritage, Culture & Recreation	33,190	2013	Main Estimates	A	This output class is limited to support for providers to develop whanau ora service delivery capability.
Te Puni Kokiri	Maori Affairs	9745	9745	Growing Maori Productivity and Export Growth	Non-Departmental Output Expenses		Other Economic	1,000	2011	Actuals	A	This appropriation is limited to payments to providers to improve skills, training and governance across the productive sectors targeted at, and appropriate to, Maori asset holders and businesses.
Te Puni Kokiri	Maori Affairs	9745	9745	Growing Maori Productivity and Export Growth	Non-Departmental Output Expenses		Other Economic	1,000	2012	Estimated Actual	A	This appropriation is limited to payments to providers to improve skills, training and governance across the productive sectors targeted at, and appropriate to, Maori asset holders and businesses.
Te Puni Kokiri	Maori Affairs	9745	9745	Growing Maori Productivity and Export Growth	Non-Departmental Output Expenses		Other Economic	1,000	2013	Main Estimates	A	This appropriation is limited to payments to providers to improve skills, training and governance across the productive sectors targeted at, and appropriate to, Maori asset holders and businesses.
Te Puni Kokiri	Maori Affairs	9747	9747	Strengthening and Promoting Maori Tourism	Non-Departmental Output Expenses		Other Economic	368	2011	Actuals	A	This appropriation is limited to payments to providers to strengthen the strategic leadership of the Maori Tourism sector, facilitate improvements in the capability and capacity of Maori tourism product, and promote Maori tourism.
Te Puni Kokiri	Maori Affairs	9747	9747	Strengthening and Promoting Maori Tourism	Non-Departmental Output Expenses		Other Economic	1,952	2012	Estimated Actual	A	This appropriation is limited to payments to providers to strengthen the strategic leadership of the Maori Tourism sector, facilitate improvements in the capability and capacity of Maori tourism product, and promote Maori tourism.
Te Puni Kokiri	Maori Affairs	9747	9747	Strengthening and Promoting Maori Tourism	Non-Departmental Output Expenses		Other Economic	1,660	2013	Main Estimates	A	This appropriation is limited to payments to providers to strengthen the strategic leadership of the Maori Tourism sector, facilitate improvements in the capability and capacity of Maori tourism product, and promote Maori tourism.
Te Puni Kokiri	Maori Affairs	624	624	Rangatiratanga Grants	Benefits and Other Unrequited Expenses		Heritage, Culture & Recreation	478	2008	Actuals	A	Financial assistance to promote and enhance initiatives for the social, economic and cultural advancement of Maori.
Te Puni Kokiri	Maori Affairs	624	624	Rangatiratanga Grants	Benefits and Other Unrequited Expenses		Heritage, Culture & Recreation	478	2009	Actuals	A	Financial assistance to promote and enhance initiatives for the social, economic and cultural advancement of Maori.
